Cell ID,Minute,x,y,z
1900074,19,519.26294,599.076,595.5227
1900075,19,591.524,247.31525,595.8393
1900076,19,541.1437,499.48294,599.97064
1900077,19,303.54138,510.04532,608.15607
1900078,19,689.71893,295.64087,613.517
1900079,19,504.74142,453.91034,620.6506
1900080,19,311.88776,389.87692,621.41833
1900081,19,482.53177,235.34216,628.56274
1900082,19,428.72937,628.8135,630.68896
1900083,19,740.43884,561.7579,631.1477
1900084,19,536.3235,264.80887,639.4059
1900085,19,392.8229,318.70312,647.9246
1900086,19,481.18546,533.72974,649.4421
1900087,19,567.6346,688.4238,651.54205
1900088,19,596.82965,456.0635,653.589
1900089,19,703.2129,404.54523,653.8776
1900090,19,521.61676,680.2103,655.88617
1900091,19,640.2718,319.56018,657.03754
1900092,19,722.5623,513.2848,657.04724
1900093,19,628.844,605.08563,661.4613
1900094,19,612.2612,548.3568,668.59595
1900095,19,403.58536,482.46442,669.1709
1900096,19,418.53125,417.3156,674.7133
1900097,19,608.13165,395.31277,683.6723
1900098,19,507.6322,576.09467,684.8245
1900099,19,476.75473,344.23862,696.0514
1900100,19,540.54333,343.41647,705.06555
1900101,19,552.0682,475.3726,708.7831
1900102,19,494.40985,447.6343,709.3448
2000000,20,954.1479,448.63876,335.50037
2000001,20,932.2338,630.41925,357.14288
2000002,20,922.2609,645.5836,363.77414
2000003,20,911.89374,349.09982,365.36044
2000004,20,938.5851,443.04446,370.8551
2000005,20,851.564,263.9965,378.73972
2000006,20,891.8594,356.33194,396.99988
2000007,20,821.7322,784.07916,402.5777
2000008,20,707.2348,150.6209,403.73297
2000009,20,669.26434,143.8325,405.00674
2000010,20,829.3146,759.0113,416.2322
2000011,20,548.3359,99.56884,416.7044
2000012,20,257.8699,178.02328,421.09058
2000013,20,830.3912,274.07098,423.6463
2000014,20,201.33344,682.6847,425.64435
2000015,20,897.34033,560.82654,427.53366
2000016,20,395.3666,116.09198,428.65042
2000017,20,681.69574,870.60944,429.66058
2000018,20,702.9594,849.4216,432.02866
2000019,20,443.30573,110.26262,433.04797
2000020,20,365.5328,855.23035,433.09326
2000021,20,174.48296,363.93216,436.8207
2000022,20,210.97227,278.52316,447.25873
2000023,20,367.53906,837.11285,448.64285
2000024,20,209.71733,669.01855,449.14563
2000025,20,867.91986,570.2918,451.62524
2000026,20,163.652,458.7439,453.17053
2000027,20,841.18536,459.86823,455.00043
2000028,20,891.34686,469.26733,455.54352
2000029,20,184.55757,554.5822,460.47345
2000030,20,580.2558,880.6232,469.24576
2000031,20,838.9749,326.61435,469.87326
2000032,20,213.87878,364.82755,473.7232
2000033,20,757.0985,404.44397,476.9447
2000034,20,248.11485,279.8423,476.96457
2000035,20,819.0917,663.93616,479.0864
2000036,20,487.88953,863.2772,486.67136
2000037,20,212.3027,558.1995,490.07584
2000038,20,592.1018,850.26575,490.64423
2000039,20,195.71568,455.32748,494.23752
2000040,20,418.0092,330.43646,498.45792
2000041,20,752.6292,307.61832,501.67883
2000042,20,665.07074,263.5439,503.21024
2000043,20,331.22772,203.88362,504.96045
2000044,20,359.99084,281.50787,506.1959
2000045,20,453.47415,188.21317,508.13657
2000046,20,338.40427,395.81323,511.47205
2000047,20,310.4909,723.00977,512.5224
2000048,20,722.97626,737.07947,513.0618
2000049,20,849.93,362.03888,515.05023
2000050,20,718.2724,589.26276,515.284
2000051,20,490.6995,836.88513,516.4388
2000052,20,585.5419,269.53174,517.6957
2000053,20,494.5273,258.51965,520.322
2000054,20,693.10657,534.451,522.1667
2000055,20,810.09625,640.84595,522.35626
2000056,20,638.68036,356.80917,524.66626
2000057,20,720.8828,429.18137,527.8556
2000058,20,353.4811,570.35583,529.2109
2000059,20,449.00247,381.1828,531.4217
2000060,20,347.7614,720.8441,533.56415
2000061,20,616.93646,418.34805,534.14453
2000062,20,531.7738,423.3114,535.454
2000063,20,706.9482,243.17603,540.1597
2000064,20,498.7381,714.04456,540.92847
2000065,20,607.67035,747.39795,541.05884
2000066,20,460.92722,525.24994,543.09485
2000067,20,382.51328,437.75797,546.27496
2000068,20,580.32306,563.45966,546.6611
2000069,20,612.77496,605.3682,546.70575
2000070,20,823.36163,509.60617,548.7839
2000071,20,718.07684,704.51776,549.4035
2000072,20,464.97345,459.28415,549.8714
2000073,20,530.73175,183.0517,556.11163
2000074,20,317.46695,281.40076,559.5897
2000075,20,772.45526,330.2616,562.2021
2000076,20,266.67636,492.05936,562.33496
2000077,20,508.94232,301.82843,563.82623
2000078,20,452.5727,610.1782,567.3813
2000079,20,548.53546,368.19464,573.22363
2000080,20,350.68747,614.27795,573.3364
2000081,20,267.5828,370.01224,573.51855
2000082,20,622.1874,214.49174,577.4698
2000083,20,466.39877,727.3584,577.9895
2000084,20,811.4092,457.22382,580.03345
2000085,20,402.498,275.37158,586.62695
2000086,20,561.2524,636.3328,588.259
2000087,20,614.9273,735.0016,590.6249
2000088,20,541.65967,499.85767,596.7112
2000089,20,589.0834,246.85751,598.2458
2000090,20,517.3144,597.38495,600.13214
2000091,20,662.3208,451.48764,609.25543
2000092,20,483.87173,236.7536,610.8873
2000093,20,303.19955,514.174,612.40454
2000094,20,504.04108,451.0963,617.1247
2000095,20,688.2318,295.22586,617.4956
2000096,20,313.81934,391.91483,627.85504
2000097,20,480.58752,238.98448,633.0195
2000098,20,430.59406,628.30505,633.2983
2000099,20,741.3876,558.10065,638.4038
2000100,20,492.43546,536.87335,642.0074
2000101,20,538.4513,269.56216,642.5909
2000102,20,393.89465,316.13,642.6998
2000103,20,595.7245,457.2838,647.25165
2000104,20,570.2732,690.94763,650.60095
2000105,20,700.7259,400.13254,653.81415
2000106,20,638.95746,322.25604,655.2537
2000107,20,516.53217,681.4248,655.64624
2000108,20,716.7551,500.58786,660.0432
2000109,20,629.14874,604.5337,662.5617
2000110,20,610.2719,537.8513,669.1786
2000111,20,401.9868,488.29205,669.5933
2000112,20,414.52747,417.08896,678.6773
2000113,20,610.43195,398.4385,683.1763
2000114,20,510.9716,577.4577,685.2559
2000115,20,544.6077,350.2599,692.02075
2000116,20,477.1392,344.28027,695.7386
2000117,20,494.12308,448.56436,705.5846
2000118,20,552.8981,472.98093,705.97186
2000119,20,598.22815,452.12427,707.3421
2100000,21,961.8859,448.70792,334.0514
2100001,21,937.9416,624.8075,349.35696
2100002,21,915.7869,346.08023,363.73123
2100003,21,916.583,657.3085,367.47348
2100004,21,930.25494,441.84222,376.3166
2100005,21,856.9755,261.45724,376.88904
2100006,21,712.6251,148.2365,396.31552
2100007,21,822.0106,792.07306,397.08777
2100008,21,888.16656,355.86905,407.409
2100009,21,666.35596,137.85368,411.1959
2100010,21,548.63306,96.02235,413.47836
2100011,21,198.6912,688.47723,414.76407
2100012,21,832.2975,750.65564,418.43402
2100013,21,253.6361,175.10307,419.8162
2100014,21,392.16235,112.60828,423.16064
2100015,21,830.49756,270.97128,424.44058
2100016,21,365.53128,862.5043,426.26486
2100017,21,903.97217,558.4501,426.8091
2100018,21,675.71814,877.83,428.71988
2100019,21,169.73795,364.0071,430.3911
2100020,21,446.4639,104.79866,433.80478
2100021,21,711.25684,842.35376,434.49173
2100022,21,435.07004,737.37024,435.77213
2100023,21,415.69547,736.1235,443.97083
2100024,21,204.56139,278.58252,445.19028
2100025,21,158.85974,457.35257,448.96207
2100026,21,176.42995,551.0091,450.88736
2100027,21,211.73427,662.1509,454.43408
2100028,21,364.30243,829.5675,455.02417
2100029,21,833.58124,456.8766,457.37506
2100030,21,894.18854,469.0371,457.9941
2100031,21,858.56177,572.44543,460.49243
2100032,21,908.5881,465.7325,465.46768
2100033,21,577.5452,888.5494,466.3143
2100034,21,818.0916,671.524,467.19498
2100035,21,837.391,326.37726,467.2326
2100036,21,217.05156,360.98337,475.42944
2100037,21,250.90552,275.57196,479.05637
2100038,21,760.1204,402.4037,479.08792
2100039,21,487.75314,869.38525,483.21216
2100040,21,215.49474,559.0493,494.08472
2100041,21,592.1353,841.45197,498.86026
2100042,21,195.9089,452.7065,499.2351
2100043,21,750.8737,306.862,501.86652
2100044,21,416.4299,326.86972,502.39316
2100045,21,361.35568,279.78183,503.0482
2100046,21,725.92255,745.79706,505.59357
2100047,21,656.5053,266.2629,506.37384
2100048,21,331.48706,202.03656,506.79794
2100049,21,718.50476,588.95294,507.63968
2100050,21,456.34964,185.33289,507.99396
2100051,21,300.92258,721.00024,508.8355
2100052,21,493.37683,260.77716,513.74713
2100053,21,337.3591,390.23636,515.1318
2100054,21,586.3899,269.74637,515.57574
2100055,21,846.36615,362.99072,516.57855
2100056,21,354.04303,559.06537,523.37885
2100057,21,688.7626,525.9719,523.46844
2100058,21,639.49677,355.23227,524.98267
2100059,21,487.66104,833.3508,526.79877
2100060,21,811.0522,643.4341,528.2623
2100061,21,617.23926,418.81116,529.0117
2100062,21,452.2517,377.28528,529.52673
2100063,21,610.36505,750.82416,531.0167
2100064,21,717.1738,431.90936,531.37427
2100065,21,535.0077,422.48978,531.86475
2100066,21,505.54715,708.49634,532.38586
2100067,21,575.4131,559.7628,540.77313
2100068,21,702.3047,240.95981,540.9287
2100069,21,622.5835,612.2588,541.8249
2100070,21,352.94632,718.6935,542.27856
2100071,21,465.96246,522.4737,543.57837
2100072,21,386.028,434.4883,546.89044
2100073,21,825.65607,513.01447,549.2291
2100074,21,523.1772,180.73761,549.82196
2100075,21,540.2289,180.65369,551.03546
2100076,21,468.23657,457.12875,551.75323
2100077,21,265.78436,491.31192,556.476
2100078,21,720.24927,700.8007,557.4212
2100079,21,499.4246,307.13037,558.0632
2100080,21,459.52438,607.0798,560.0932
2100081,21,319.45877,281.16812,561.075
2100082,21,771.5885,325.833,564.0949
2100083,21,548.604,364.81805,569.0021
2100084,21,265.99228,371.34616,574.46185
2100085,21,620.5724,214.07603,576.6448
2100086,21,354.1118,612.1075,578.8782
2100087,21,396.88974,273.13608,581.0186
2100088,21,460.15042,725.4591,581.22577
2100089,21,808.3484,450.31192,584.77014
2100090,21,565.6147,639.58453,587.48157
2100091,21,541.588,499.15628,594.2841
2100092,21,616.2694,737.8553,596.66376
2100093,21,519.14307,601.9292,603.7202
2100094,21,660.9294,450.73093,605.6542
2100095,21,590.88446,245.8081,606.2248
2100096,21,684.1693,294.93033,616.74756
2100097,21,308.22742,516.9549,617.4563
2100098,21,507.17026,446.70447,622.2617
2100099,21,317.48535,394.60294,628.8353
2100100,21,482.73865,241.11966,631.317
2100101,21,437.05887,627.14996,632.2588
2100102,21,739.31934,556.6035,637.72925
2100103,21,394.09363,312.9525,642.1342
2100104,21,537.3372,270.48627,642.19525
2100105,21,594.5454,456.96442,644.5354
2100106,21,486.02008,536.1962,644.61066
2100107,21,569.0251,690.6011,647.8072
2100108,21,699.1022,397.78494,652.90173
2100109,21,515.83746,678.7982,653.5317
2100110,21,637.41205,321.29727,654.69635
2100111,21,629.9861,606.4999,658.27386
2100112,21,712.121,496.86563,661.9451
2100113,21,406.16028,487.31784,669.7645
2100114,21,611.80835,536.8853,670.1538
2100115,21,419.10733,418.59473,680.0948
2100116,21,610.3928,401.61722,685.4346
2100117,21,511.23044,574.5806,685.50916
2100118,21,480.63437,344.29984,693.6923
2100119,21,541.43756,347.74057,694.9048
2100120,21,497.17865,449.76404,704.8573
2100121,21,550.5231,471.8821,705.0289
2100122,21,599.5632,451.3013,708.32263
2200000,22,964.00867,450.16696,329.87387
2200001,22,943.6343,623.8945,344.34595
2200002,22,917.5506,343.95154,364.23212
2200003,22,914.9386,663.7329,370.37558
2200004,22,861.1025,260.07013,378.1969
2200005,22,716.443,149.47353,379.3269
2200006,22,933.4369,439.4146,382.10352
2200007,22,826.6031,797.1427,392.91824
2200008,22,552.25525,97.34784,403.61542
2200009,22,194.52074,692.6506,408.32535
2200010,22,661.32513,134.6328,409.0073
2200011,22,882.8997,356.74863,409.2635
2200012,22,251.50536,175.45071,417.12427
2200013,22,838.58417,746.9317,419.9674
2200014,22,909.0843,556.2193,422.766
2200015,22,389.5653,114.00556,424.4429
2200016,22,365.0233,866.8989,424.7445
2200017,22,827.60846,273.44,425.8222
2200018,22,673.10565,885.2878,426.41736
2200019,22,167.6542,365.3211,428.3857
2200020,22,450.1345,102.84068,434.5234
2200021,22,719.6946,844.80566,436.44
2200022,22,443.01578,728.5927,438.8266
2200023,22,199.74875,278.70978,439.91534
2200024,22,170.43326,551.1914,444.6619
2200025,22,156.69368,459.32843,446.66092
2200026,22,206.19759,661.46295,457.32294
2200027,22,830.91296,455.6214,457.90204
2200028,22,896.8523,469.91412,459.40283
2200029,22,361.50156,824.6357,463.52112
2200030,22,856.3546,574.8026,464.46216
2200031,22,821.29126,671.1349,464.57767
2200032,22,575.1143,894.41656,466.17914
2200033,22,836.83795,329.58725,468.94098
2200034,22,756.0484,402.42404,469.17206
2200035,22,220.05412,360.18387,478.5522
2200036,22,488.48965,874.7502,482.15686
2200037,22,248.93066,275.31644,483.31976
2200038,22,216.32239,559.03577,500.0217
2200039,22,416.73807,324.44577,501.8465
2200040,22,589.4031,840.1064,502.3064
2200041,22,359.30963,280.53006,502.42166
2200042,22,197.91777,451.87292,502.62967
2200043,22,748.16583,305.90286,503.64377
2200044,22,727.70886,750.47437,504.71112
2200045,22,455.15942,183.63788,505.1215
2200046,22,718.58435,584.48456,505.75992
2200047,22,656.02277,270.30325,506.31766
2200048,22,332.82904,202.89412,507.1327
2200049,22,292.8706,718.92285,507.4501
2200050,22,585.71875,269.55557,513.7743
2200051,22,339.74664,387.66757,515.2815
2200052,22,845.47064,364.30652,516.85016
2200053,22,493.16583,261.6545,517.9965
2200054,22,356.91693,553.96564,520.7101
2200055,22,637.8922,356.7813,523.4655
2200056,22,618.4111,416.82492,523.935
2200057,22,687.9719,525.4929,525.8654
2200058,22,610.97217,752.5115,525.9868
2200059,22,452.64337,375.3375,528.96606
2200060,22,534.99255,419.96872,529.7233
2200061,22,514.45886,709.0216,530.1383
2200062,22,713.78906,433.89438,532.01263
2200063,22,486.63943,832.497,533.47876
2200064,22,809.631,643.01587,533.5177
2200065,22,624.40784,613.8538,536.1682
2200066,22,571.3796,558.76294,538.57043
2200067,22,695.29175,239.62276,539.9098
2200068,22,468.16473,521.1148,542.52234
2200069,22,384.61044,432.7485,543.65674
2200070,22,355.52557,720.17145,546.21014
2200071,22,524.9493,181.61345,548.8773
2200072,22,823.9587,514.5856,549.3088
2200073,22,467.01523,458.4036,550.43536
2200074,22,456.67896,607.51807,557.30676
2200075,22,497.796,306.41687,559.10474
2200076,22,321.02936,283.53955,561.6819
2200077,22,262.30045,489.59344,562.772
2200078,22,719.0331,698.78046,563.60144
2200079,22,772.54865,326.7759,564.4236
2200080,22,548.5677,367.79846,571.0114
2200081,22,621.9613,217.4204,573.9331
2200082,22,267.7716,373.05338,577.1704
2200083,22,401.1067,276.2102,580.0788
2200084,22,356.26303,615.7598,582.14056
2200085,22,806.4788,449.794,585.56726
2200086,22,460.71475,725.0874,586.5623
2200087,22,569.0112,637.2864,586.579
2200088,22,541.8133,500.8165,589.05817
2200089,22,664.3374,455.78577,598.89154
2200090,22,616.8193,738.1809,600.0108
2200091,22,526.4627,601.4344,603.99963
2200092,22,589.7523,248.39262,608.5722
2200093,22,679.57635,295.93967,616.6557
2200094,22,507.27322,445.39267,621.219
2200095,22,313.5734,517.5865,622.6014
2200096,22,323.2706,395.77725,630.5608
2200097,22,485.2348,242.55264,631.0872
2200098,22,738.7137,558.21985,633.31537
2200099,22,440.96405,623.3819,633.9205
2200100,22,398.12558,314.98267,641.5313
2200101,22,536.4283,274.90976,642.7267
2200102,22,490.21848,537.41907,645.0364
2200103,22,568.3655,690.70337,646.8019
2200104,22,518.577,678.23236,652.52484
2200105,22,698.3114,397.69492,654.204
2200106,22,632.0414,606.2127,656.73645
2200107,22,635.36786,325.04102,656.8169
2200108,22,709.2862,497.77155,661.1722
2200109,22,411.99777,488.6024,669.0494
2200110,22,613.7785,538.75824,669.8996
2200111,22,422.62628,417.56424,676.87866
2200112,22,491.78207,547.57605,681.02716
2200113,22,610.77686,405.73547,683.31366
2200114,22,513.6299,574.42664,687.04486
2200115,22,484.92575,346.81226,692.0578
2200116,22,539.91504,349.90714,693.0317
2200117,22,499.48947,449.57993,704.34033
2200118,22,550.7989,473.6348,704.95874
2200119,22,599.06494,452.94998,708.37714
2300000,23,964.2123,450.94687,326.43988
2300001,23,947.9403,621.51495,341.34433
2300002,23,918.9187,342.99582,365.2379
2300003,23,914.9305,667.23517,371.01923
2300004,23,861.7615,259.79996,375.81937
2300005,23,933.5971,436.2291,385.60593
2300006,23,720.835,148.72163,386.6556
2300007,23,828.39496,800.81305,386.9661
2300008,23,555.0189,97.01256,404.88464
2300009,23,195.35748,696.3566,407.29254
2300010,23,659.5912,132.90034,411.57303
2300011,23,249.4372,178.1242,414.4947
2300012,23,885.4018,352.03986,419.35654
2300013,23,913.16,554.9573,421.0219
2300014,23,385.63287,116.60096,422.09973
2300015,23,843.32874,746.0714,422.1193
2300016,23,670.4826,890.74976,425.15945
2300017,23,364.12897,868.56573,425.38995
2300018,23,165.50699,365.13123,428.33218
2300019,23,828.22974,274.41312,429.59677
2300020,23,454.25125,102.47151,433.8652
2300021,23,439.9045,727.2253,434.69577
2300022,23,724.1235,845.4494,436.7777
2300023,23,199.94202,279.4303,437.51315
2300024,23,168.30882,550.8141,442.2489
2300025,23,157.10744,457.28076,444.50772
2300026,23,831.6941,456.68323,456.6199
2300027,23,899.888,471.71906,458.19183
2300028,23,205.81203,661.2446,461.18408
2300029,23,856.93097,574.436,465.44672
2300030,23,822.63995,668.865,466.56772
2300031,23,757.9769,401.67172,467.2729
2300032,23,571.1897,895.5722,467.70367
2300033,23,836.444,334.438,467.72763
2300034,23,359.19846,819.8198,468.5607
2300035,23,223.69577,358.69318,478.90277
2300036,23,744.65704,222.0221,479.7857
2300037,23,489.50192,877.52026,482.0712
2300038,23,247.76173,276.79242,483.43903
2300039,23,742.76495,307.27747,492.3705
2300040,23,416.1507,319.07477,498.84158
2300041,23,360.24832,279.6606,501.23663
2300042,23,655.2432,270.11057,502.51678
2300043,23,728.9618,752.29834,504.0131
2300044,23,340.91812,388.05536,504.2768
2300045,23,200.37067,450.3398,504.87265
2300046,23,458.75446,186.93353,505.15442
2300047,23,218.46555,558.55804,505.68457
2300048,23,717.77985,583.89685,506.66855
2300049,23,288.6526,715.18634,506.85162
2300050,23,589.2652,840.0133,507.26047
2300051,23,332.00604,202.973,508.94016
2300052,23,587.40765,268.25848,512.67206
2300053,23,845.87585,369.58102,516.8696
2300054,23,491.68457,264.4838,517.7182
2300055,23,364.62888,549.2119,521.0176
2300056,23,618.6783,418.1114,521.5447
2300057,23,640.9627,354.99066,523.00824
2300058,23,538.28955,418.1118,523.75366
2300059,23,615.7802,749.8539,524.0378
2300060,23,686.8306,525.4064,525.26184
2300061,23,521.3497,705.34863,525.74475
2300062,23,713.9562,432.23895,527.0106
2300063,23,454.81882,376.58917,528.54395
2300064,23,809.63446,642.0641,533.1956
2300065,23,625.7547,612.299,535.17267
2300066,23,572.31055,557.39355,535.5288
2300067,23,472.51266,520.53485,537.1231
2300068,23,486.65002,830.4124,537.1653
2300069,23,696.5576,240.51271,539.7801
2300070,23,386.88324,432.40237,541.597
2300071,23,359.1551,719.9271,548.2018
2300072,23,821.2112,513.92883,548.2513
2300073,23,525.6911,179.95087,548.86285
2300074,23,469.65775,458.5615,549.3368
2300075,23,498.7175,306.80057,553.73865
2300076,23,453.16336,607.5791,553.76117
2300077,23,320.6787,284.63928,561.4336
2300078,23,719.168,697.4919,563.8885
2300079,23,265.3423,486.01257,565.83594
2300080,23,767.21906,335.0104,569.1015
2300081,23,548.7596,368.75003,570.2172
2300082,23,621.02875,216.21458,572.6772
2300083,23,270.4002,373.06802,574.097
2300084,23,402.10526,278.89078,581.1057
2300085,23,542.0749,501.72046,583.95825
2300086,23,358.58566,617.2882,585.29956
2300087,23,803.81433,449.87152,585.41254
2300088,23,571.3922,632.34174,588.8343
2300089,23,462.8483,724.0113,590.0551
2300090,23,590.2106,253.22614,597.9315
2300091,23,617.3097,736.8664,600.26013
2300092,23,663.46124,455.82486,602.6329
2300093,23,528.0562,599.03314,604.56024
2300094,23,686.7947,297.15112,615.08563
2300095,23,487.8603,241.84541,617.9293
2300096,23,506.46967,441.75754,621.0572
2300097,23,317.50748,516.5249,622.27124
2300098,23,736.18225,560.04535,629.8282
2300099,23,327.2205,397.12173,630.97015
2300100,23,440.6928,623.584,635.53937
2300101,23,398.26743,316.77267,636.95135
2300102,23,538.42676,276.93143,640.423
2300103,23,586.2091,458.35254,641.6874
2300104,23,569.8341,689.6548,643.6686
2300105,23,493.0561,537.3028,645.2893
2300106,23,519.31165,677.25555,649.851
2300107,23,634.64825,606.8909,652.9719
2300108,23,632.66266,327.40054,654.6677
2300109,23,700.39844,396.69238,657.07733
2300110,23,707.7709,499.965,659.1913
2300111,23,616.9943,539.7881,669.2577
2300112,23,416.6873,491.13788,669.5291
2300113,23,421.47388,415.5451,676.12085
2300114,23,607.8243,406.1942,681.9521
2300115,23,519.57574,577.99133,685.32776
2300116,23,485.50583,347.67188,686.78174
2300117,23,548.4394,353.07306,686.96375
2300118,23,500.60565,448.2472,702.87744
2300119,23,553.4773,474.42294,703.3395
2400000,24,963.614,454.38852,320.5881
2400001,24,949.9532,620.3838,338.831
2400002,24,920.1226,344.49893,361.16473
2400003,24,863.80426,261.88116,363.5394
2400004,24,913.12256,672.71265,370.74854
2400005,24,828.0781,803.8494,379.328
2400006,24,726.5928,151.87454,379.7134
2400007,24,932.348,433.35492,387.95288
2400008,24,195.3475,699.65295,405.2943
2400009,24,660.1803,132.88255,406.6794
2400010,24,246.1106,183.82481,410.5922
2400011,24,556.2088,97.7358,410.97464
2400012,24,914.9893,554.6738,416.67694
2400013,24,882.0149,355.4662,417.90625
2400014,24,380.05444,119.44323,420.23914
2400015,24,668.9836,895.21924,420.59482
2400016,24,361.11932,868.9961,420.91272
2400017,24,843.06384,744.56665,422.48438
2400018,24,459.85587,103.35814,424.2064
2400019,24,778.0811,208.39339,425.90656
2400020,24,162.6549,366.50293,427.79385
2400021,24,198.25516,280.2748,430.06992
2400022,24,823.03424,277.00638,431.94647
2400023,24,168.00322,553.8523,436.1503
2400024,24,728.19977,844.36755,436.28326
2400025,24,154.7604,456.45233,440.85468
2400026,24,438.62738,725.917,440.86298
2400027,24,832.98267,456.56265,455.08353
2400028,24,900.2729,471.37683,459.66092
2400029,24,856.4953,572.1532,465.4968
2400030,24,206.27608,656.43677,465.82123
2400031,24,756.82654,397.52713,466.1602
2400032,24,571.0706,895.90845,467.1584
2400033,24,823.3625,664.73535,467.364
2400034,24,835.19244,333.04184,471.54077
2400035,24,355.98376,816.1716,471.9906
2400036,24,741.25555,224.91116,474.21786
2400037,24,488.5655,880.7929,477.73364
2400038,24,232.06853,361.2006,477.94724
2400039,24,249.19856,277.8069,479.4081
2400040,24,742.928,309.568,486.74704
2400041,24,416.5625,314.92062,496.70258
2400042,24,359.60223,280.0609,497.2511
2400043,24,332.3054,387.41824,497.54245
2400044,24,658.72076,270.99915,499.63376
2400045,24,283.77676,712.7815,501.75815
2400046,24,729.2997,750.7695,504.34192
2400047,24,202.3527,450.42825,506.0056
2400048,24,458.91055,188.72948,506.41635
2400049,24,590.0264,840.5356,506.98416
2400050,24,717.02075,581.7116,507.90143
2400051,24,225.41986,556.35284,510.45047
2400052,24,331.5595,206.77061,510.88263
2400053,24,491.71658,264.77127,514.15283
2400054,24,588.9641,264.3362,517.08905
2400055,24,541.1317,416.9185,520.0655
2400056,24,844.4141,373.73248,520.1559
2400057,24,641.23114,350.94724,520.3764
2400058,24,367.813,547.08374,521.1684
2400059,24,616.0899,421.32104,522.20215
2400060,24,619.6973,744.62415,523.69946
2400061,24,524.94257,700.79755,526.606
2400062,24,686.36523,522.40985,527.0017
2400063,24,712.8215,429.98477,527.4197
2400064,24,458.56973,374.92087,530.3808
2400065,24,477.00552,517.761,534.23724
2400066,24,627.81586,614.926,534.50085
2400067,24,807.4666,639.2361,535.5548
2400068,24,574.1383,553.6904,536.11847
2400069,24,391.9465,432.65512,537.6383
2400070,24,490.29788,824.33014,539.41486
2400071,24,697.879,239.63483,540.3272
2400072,24,821.3411,514.23773,546.8037
2400073,24,456.08008,608.8833,549.3489
2400074,24,363.60318,720.39777,549.72284
2400075,24,470.8055,454.24997,549.88477
2400076,24,499.143,305.16718,552.92017
2400077,24,526.7362,181.61588,557.1578
2400078,24,320.80478,285.8715,559.3086
2400079,24,718.67554,696.2456,564.80035
2400080,24,265.82297,480.41006,566.9824
2400081,24,269.0999,370.21298,570.76355
2400082,24,546.6545,365.0943,571.07733
2400083,24,766.56024,343.3905,571.46985
2400084,24,620.7123,215.33424,571.5802
2400085,24,407.88965,279.79752,575.6729
2400086,24,542.5863,501.68164,580.6254
2400087,24,801.6358,448.24554,586.2516
2400088,24,356.768,615.85443,588.16113
2400089,24,571.69745,632.49744,590.9175
2400090,24,464.545,726.04065,593.8421
2400091,24,589.79,255.94289,597.94696
2400092,24,617.5393,736.94507,599.9815
2400093,24,660.4913,455.49063,601.31964
2400094,24,525.7264,597.113,604.29407
2400095,24,685.7413,295.746,617.01917
2400096,24,505.19232,437.76913,619.20465
2400097,24,485.119,243.60667,621.2316
2400098,24,321.2235,514.69006,622.9883
2400099,24,735.0517,564.61145,629.3892
2400100,24,327.3759,400.65607,633.3646
2400101,24,544.0962,276.65625,635.4487
2400102,24,398.82233,319.97662,636.892
2400103,24,438.7566,623.1146,640.0969
2400104,24,583.50323,460.62527,640.3945
2400105,24,569.5196,689.0326,645.7271
2400106,24,492.54962,535.8792,648.66534
2400107,24,516.91766,677.25226,650.9607
2400108,24,635.156,609.9236,653.3378
2400109,24,697.314,392.83917,656.49176
2400110,24,624.7593,325.31958,657.76855
2400111,24,706.65936,499.57047,659.6529
2400112,24,417.89304,495.80426,666.0248
2400113,24,612.81384,537.82635,669.58105
2400114,24,421.00174,414.20016,676.3621
2400115,24,605.5897,407.4879,681.22144
2400116,24,484.8694,347.44366,684.99475
2400117,24,522.8809,582.2164,686.6421
2400118,24,546.9875,354.20657,688.76215
2400119,24,553.8293,477.36008,701.531
2400120,24,498.82114,447.7851,703.28534
2500000,25,963.1165,459.11606,314.40536
2500001,25,950.13916,613.0642,333.96158
2500002,25,864.58276,263.60403,337.81326
2500003,25,922.17755,345.6055,354.38434
2500004,25,826.01636,807.42914,372.84506
2500005,25,908.50104,676.51086,374.02094
2500006,25,731.9371,154.27855,377.82346
2500007,25,927.81757,428.92838,388.54633
2500008,25,199.59235,705.4363,402.05057
2500009,25,656.7714,132.00652,407.02917
2500010,25,239.17947,189.4574,409.3809
2500011,25,559.13727,97.09951,413.9987
2500012,25,914.41785,550.3332,415.46854
2500013,25,360.6406,868.35547,416.07208
2500014,25,664.6754,895.7867,419.5493
2500015,25,375.24307,123.04679,420.01794
2500016,25,464.5877,104.04359,424.01266
2500017,25,841.8303,741.0027,424.1623
2500018,25,879.4098,359.28082,424.38333
2500019,25,159.27698,365.89938,424.66898
2500020,25,196.60889,276.77905,428.37003
2500021,25,165.3642,553.98175,431.5874
2500022,25,153.5286,455.96985,434.35825
2500023,25,732.9939,841.3981,434.60434
2500024,25,815.4119,276.58868,436.94113
2500025,25,777.851,209.0166,440.82776
2500026,25,438.77008,723.2196,445.95596
2500027,25,831.1292,458.92413,452.2257
2500028,25,569.9364,898.0072,458.85907
2500029,25,898.97516,470.98557,461.89993
2500030,25,851.19275,570.71326,462.40256
2500031,25,758.34424,396.2332,463.02997
2500032,25,820.4396,662.5758,466.84512
2500033,25,833.07556,333.77686,470.14185
2500034,25,210.83647,649.1974,472.43655
2500035,25,353.9898,809.0407,472.9148
